2095000, 1, -281, 1, 73
2105000, 1, -284, 1, 65331
2115000, 1, -287, 1, 65051
2125000, 1, -290, 1, 64768
2135000, 1, -293, 1, 64482
2145000, 1, -296, 1, 64193
2155000, 1, -299, 1, 63901
2165000, 1, -302, 1, 63606
2175000, 1, -305, 1, 63308
2185000, 1, -308, 1, 63007
2195000, 1, -311, 1, 62703
2205000, -1, -314, 1, 62396
2215000, -1, -193, 1, 62706
2225000, -1, 61, 0, 63019
2235000, -1, 315, 0, 63211
2245000, -1, 313, -1, 63150
2255000, -1, 311, -1, 62835
2265000, -1, 309, -1, 62523
2275000, -1, 307, -1, 62213
2285000, -1, 305, -1, 61905
2295000, -1, 303, -1, 61599
2305000, -1, 301, -1, 61295
2315000, -1, 299, -1, 60993
2325000, -1, 297, -1, 60693
2335000, -1, 295, -1, 60395
2345000, -1, 293, -1, 60099
2355000, -1, 291, -1, 59805
2365000, 0, 289, -1, 59513
2375000, 0, 112, -1, 59513
2385000, 0, 112, -1, 59513
2395000, 0, 112, -1, 59513
2405000, 0, 112, -1, 59513
2415000, 0, 112, 0, 59513
2425000, 0, 112, 0, 59513
2435000, 0, 112, 0, 59513
2445000, 0, 112, 0, 59513
2455000, 0, 112, 0, 59513
2465000, 0, 112, 0, 59513
2475000, 0, 112, 0, 59513
2485000, 0, 112, 0, 59513
2495000, 0, 112, 0, 59513
2505000, 0, 112, 0, 59513
2515000, 0, 112, 0, 59513
2525000, 1, 112, 0, 59513
2535000, 1, 163, 0, 59625
2545000, 1, 160, 0, 59737
2555000, 1, 157, 0, 59900
2565000, 1, 154, 0, 60060
2575000, 1, 151, 1, 60217
2585000, 1, 148, 1, 60371
2595000, 1, 145, 1, 60523
2605000, 1, 142, 1, 60672
2615000, 1, 139, 1, 60818
2625000, 1, 136, 1, 60961
2635000, 1, 133, 1, 61101
2645000, 1, 130, 1, 61238
2655000, 1, 127, 1, 61372
2665000, 1, 124, 1, 61503
2675000, 1, 121, 1, 61631
2685000, -1, 118, 1, 61756
2695000, -1, 271, 1, 61634
2705000, -1, 269, 0, 61515
2715000, -1, 267, 0, 61243
2725000, -1, 265, -1, 60974
2735000, -1, 263, -1, 60707
2745000, -1, 261, -1, 60443
2755000, -1, 259, -1, 60181
2765000, -1, 257, -1, 59921
2775000, -1, 255, -1, 59663
2785000, -1, 253, -1, 59407
2795000, -1, 251, -1, 59153
2805000, -1, 249, -1, 58901
2815000, -1, 247, -1, 58651
2825000, -1, 245, -1, 58403
2835000, -1, 243, -1, 58157
2845000, 0, 241, -1, 57913
2855000, 0, 80, -1, 57913
2865000, 0, 80, -1, 57913
2875000, 0, 80, -1, 57913
2885000, 0, 80, -1, 57913
2895000, 0, 80, 0, 57913
2905000, 0, 80, 0, 57913
2915000, 0, 80, 0, 57913
2925000, 0, 80, 0, 57913
2935000, 0, 80, 0, 57913
2945000, 0, 80, 0, 57913
2955000, 0, 80, 0, 57913
2965000, 0, 80, 0, 57913
2975000, 0, 80, 0, 57913
2985000, 0, 80, 0, 57913
2995000, 0, 80, 0, 57913
3005000, 1, 80, 0, 57913
3015000, 1, 83, 0, 57993
3025000, 1, 80, 0, 58073
3035000, 1, 77, 0, 58156
3045000, 1, 74, 0, 58236
3055000, 1, 71, 1, 58313
3065000, 1, 68, 1, 58387
3075000, 1, 65, 1, 58459
3085000, 1, 62, 1, 58528
3095000, 1, 59, 1, 58594
3105000, 1, 56, 1, 58657
3115000, 1, 53, 1, 58717
3125000, 1, 50, 1, 58774
3135000, 1, 47, 1, 58828
3145000, 1, 44, 1, 58879
3155000, 1, 41, 1, 58927
3165000, -1, 38, 1, 58972
3175000, -1, 223, 1, 58930
3185000, -1, 221, 0, 58891
3195000, -1, 219, 0, 58667
3205000, -1, 217, -1, 58446
3215000, -1, 215, -1, 58227
3225000, -1, 213, -1, 58011
3235000, -1, 211, -1, 57797
3245000, -1, 209, -1, 57585
3255000, -1, 207, -1, 57375
3265000, -1, 205, -1, 57167
3275000, -1, 203, -1, 56961
3285000, -1, 201, -1, 56757
3295000, -1, 199, -1, 56555
3305000, -1, 197, -1, 56355
3315000, -1, 195, -1, 56157
3325000, 0, 193, -1, 55961
3335000, 0, 48, -1, 55961
3345000, 0, 48, -1, 55961
3355000, 0, 48, -1, 55961
3365000, 0, 48, -1, 55961
3375000, 0, 48, 0, 55961
3385000, 0, 48, 0, 55961
3395000, 0, 48, 0, 55961
3405000, 0, 48, 0, 55961
3415000, 0, 48, 0, 55961
3425000, 0, 48, 0, 55961
3435000, 0, 48, 0, 55961
3445000, 0, 48, 0, 55961
3455000, 0, 48, 0, 55961
3465000, 0, 48, 0, 55961
3475000, 0, 48, 0, 55961
3485000, 1, 48, 0, 55961
3495000, 1, 3, 0, 56009
3505000, 1, 0, 0, 56057
3515000, 1, -3, 0, 56060
3525000, 1, -6, 0, 56060
3535000, 1, -9, 1, 56057
3545000, 1, -12, 1, 56051
3555000, 1, -15, 1, 56043
3565000, 1, -18, 1, 56032
3575000, 1, -21, 1, 56018
3585000, 1, -24, 1, 56001
3595000, 1, -27, 1, 55981
3605000, 1, -30, 1, 55958
3615000, 1, -33, 1, 55932
3625000, 1, -36, 1, 55903
3635000, 1, -39, 1, 55871
3645000, -1, -42, 1, 55836
3655000, -1, 175, 1, 55874
3665000, -1, 173, 0, 55915
3675000, -1, 171, 0, 55739
3685000, -1, 169, -1, 55566
3695000, -1, 167, -1, 55395
3705000, -1, 165, -1, 55227
3715000, -1, 163, -1, 55061
3725000, -1, 161, -1, 54897
3735000, -1, 159, -1, 54735
3745000, -1, 157, -1, 54575
3755000, -1, 155, -1, 54417
3765000, -1, 153, -1, 54261
3775000, -1, 151, -1, 54107
3785000, -1, 149, -1, 53955
3795000, -1, 147, -1, 53805
3805000, 0, 145, -1, 53657
3815000, 0, 16, -1, 53657
3825000, 0, 16, -1, 53657
3835000, 0, 16, -1, 53657
3845000, 0, 16, -1, 53657
3855000, 0, 16, 0, 53657
3865000, 0, 16, 0, 53657
3875000, 0, 16, 0, 53657
3885000, 0, 16, 0, 53657
3895000, 0, 16, 0, 53657
3905000, 0, 16, 0, 53657
3915000, 0, 16, 0, 53657
3925000, 0, 16, 0, 53657
3935000, 0, 16, 0, 53657
3945000, 0, 16, 0, 53657
3955000, 0, 16, 0, 53657
3965000, 1, 16, 0, 53657
3975000, 1, -77, 0, 53673
3985000, 1, -80, 0, 53689
3995000, 1, -83, 0, 53612
4005000, 1, -86, 0, 53532
4015000, 1, -89, 1, 53449
4025000, 1, -92, 1, 53363
4035000, 1, -95, 1, 53275
4045000, 1, -98, 1, 53184
4055000, 1, -101, 1, 53090
4065000, 1, -104, 1, 52993
4075000, 1, -107, 1, 52893
4085000, 1, -110, 1, 52790
4095000, 1, -113, 1, 52684
4105000, 1, -116, 1, 52575
4115000, 1, -119, 1, 52463
4125000, -1, -122, 1, 52348
4135000, -1, 127, 1, 52466
4145000, -1, 125, 0, 52587
4155000, -1, 123, 0, 52459
4165000, -1, 121, -1, 52334
4175000, -1, 119, -1, 52211
4185000, -1, 117, -1, 52091
4195000, -1, 115, -1, 51973
4205000, -1, 113, -1, 51857
4215000, -1, 111, -1, 51743
4225000, -1, 109, -1, 51631
4235000, -1, 107, -1, 51521
4245000, -1, 105, -1, 51413
4255000, -1, 103, -1, 51307
4265000, -1, 101, -1, 51203
4275000, -1, 99, -1, 51101
4285000, 0, 97, -1, 51001
4295000, 0, -16, -1, 51001
4305000, 0, -16, -1, 51001
4315000, 0, -16, -1, 51001
4325000, 0, -16, -1, 51001
4335000, 0, -16, 0, 51001
4345000, 0, -16, 0, 51001
4355000, 0, -16, 0, 51001
4365000, 0, -16, 0, 51001
4375000, 0, -16, 0, 51001
4385000, 0, -16, 0, 51001
4395000, 0, -16, 0, 51001
4405000, 0, -16, 0, 51001
4415000, 0, -16, 0, 51001
4425000, 0, -16, 0, 51001
4435000, 0, -16, 0, 51001
4445000, 1, -16, 0, 51001
4455000, 1, -157, 0, 50985
4465000, 1, -160, 0, 50969
4475000, 1, -163, 0, 50812
4485000, 1, 90, 0, 50652
4495000, 1, 87, 1, 50489
4505000, 1, 84, 1, 50579
4515000, 1, 81, 1, 50667
4525000, 1, 78, 1, 50752
4535000, 1, 75, 1, 50834
4545000, 1, 72, 1, 50913
4555000, 1, 69, 1, 50989
4565000, 1, 66, 1, 51062
4575000, 1, 63, 1, 51132
4585000, 1, 60, 1, 51199
4595000, 1, 57, 1, 51263
4605000, -1, 54, 1, 51324
4615000, -1, -177, 1, 51266
4625000, -1, -179, 0, 51211
4635000, -1, -181, 0, 51387
4645000, -1, -183, -1, 51566
4655000, -1, -185, -1, 51747
4665000, -1, -187, -1, 51931
4675000, -1, -189, -1, 52117
4685000, -1, -191, -1, 52305
4695000, -1, -193, -1, 52495
4705000, -1, -195, -1, 52687
4715000, -1, -197, -1, 52881
4725000, -1, -199, -1, 53077
4735000, -1, -201, -1, 53275
4745000, -1, -203, -1, 53475
4755000, -1, -205, -1, 53677
4765000, 0, -207, -1, 53881
4775000, 0, -48, -1, 53881
4785000, 0, -48, -1, 53881
4795000, 0, -48, -1, 53881
4805000, 0, -48, -1, 53881
4815000, 0, -48, 0, 53881
4825000, 0, -48, 0, 53881
4835000, 0, -48, 0, 53881
4845000, 0, -48, 0, 53881
4855000, 0, -48, 0, 53881
4865000, 0, -48, 0, 53881
4875000, 0, -48, 0, 53881
4885000, 0, -48, 0, 53881
4895000, 0, -48, 0, 53881
4905000, 0, -48, 0, 53881
4915000, 0, -48, 0, 53881
4925000, 1, -48, 0, 53881
4935000, 1, 19, 0, 53833
4945000, 1, 16, 0, 53785
4955000, 1, 13, 0, 53804
4965000, 1, 10, 0, 53820
4975000, 1, 7, 1, 53833
4985000, 1, 4, 1, 53843
4995000, 1, 1, 1, 53851
5005000, 1, -2, 1, 53856
5015000, 1, -5, 1, 53858
5025000, 1, -8, 1, 53857
5035000, 1, -11, 1, 53853
5045000, 1, -14, 1, 53846
5055000, 1, -17, 1, 53836
5065000, 1, -20, 1, 53823
5075000, 1, -23, 1, 53807
5085000, -1, -26, 1, 53788
5095000, -1, -225, 1, 53810
5105000, -1, -227, 0, 53835
5115000, -1, -229, 0, 54059
5125000, -1, -231, -1, 54286
5135000, -1, -233, -1, 54515
5145000, -1, -235, -1, 54747
5155000, -1, -237, -1, 54981
5165000, -1, -239, -1, 55217
5175000, -1, -241, -1, 55455
5185000, -1, -243, -1, 55695
5195000, -1, -245, -1, 55937
5205000, -1, -247, -1, 56181
5215000, -1, -249, -1, 56427
5225000, -1, -251, -1, 56675
5235000, -1, -253, -1, 56925
5245000, 0, -255, -1, 57177
5255000, 0, -80, -1, 57177
5265000, 0, -80, -1, 57177
5275000, 0, -80, -1, 57177
5285000, 0, -80, -1, 57177
5295000, 0, -80, 0, 57177
5305000, 0, -80, 0, 57177
5315000, 0, -80, 0, 57177
5325000, 0, -80, 0, 57177
5335000, 0, -80, 0, 57177
5345000, 0, -80, 0, 57177
5355000, 0, -80, 0, 57177
5365000, 0, -80, 0, 57177
5375000, 0, -80, 0, 57177
5385000, 0, -80, 0, 57177
5395000, 0, -80, 0, 57177
5405000, 1, -80, 0, 57177
5415000, 1, -61, 0, 57097
5425000, 1, -64, 0, 57017
5435000, 1, -67, 0, 56956
5445000, 1, -70, 0, 56892
5455000, 1, -73, 1, 56825
5465000, 1, -76, 1, 56755
5475000, 1, -79, 1, 56683
5485000, 1, -82, 1, 56608
5495000, 1, -85, 1, 56530
5505000, 1, -88, 1, 56449
5515000, 1, -91, 1, 56365
5525000, 1, -94, 1, 56278
5535000, 1, -97, 1, 56188
5545000, 1, -100, 1, 56095
5555000, 1, -103, 1, 55999
5565000, -1, -106, 1, 55900
5575000, -1, -273, 1, 56002
5585000, -1, -275, 0, 56107
5595000, -1, -277, 0, 56379
5605000, -1, -279, -1, 56654
5615000, -1, -281, -1, 56931
5625000, -1, -283, -1, 57211
5635000, -1, -285, -1, 57493
5645000, -1, -287, -1, 57777
5655000, -1, -289, -1, 58063
5665000, -1, -291, -1, 58351
5675000, -1, -293, -1, 58641
5685000, -1, -295, -1, 58933
5695000, -1, -297, -1, 59227
5705000, -1, -299, -1, 59523
5715000, -1, -301, -1, 59821
5725000, 0, -303, -1, 60121
5735000, 0, -112, -1, 60121
5745000, 0, -112, -1, 60121
5755000, 0, -112, -1, 60121
5765000, 0, -112, -1, 60121
5775000, 0, -112, 0, 60121
5785000, 0, -112, 0, 60121
5795000, 0, -112, 0, 60121
5805000, 0, -112, 0, 60121
5815000, 0, -112, 0, 60121
5825000, 0, -112, 0, 60121
5835000, 0, -112, 0, 60121
5845000, 0, -112, 0, 60121
5855000, 0, -112, 0, 60121
5865000, 0, -112, 0, 60121
5875000, 0, -112, 0, 60121
5885000, 1, -112, 0, 60121
5895000, 1, -141, 0, 60009
5905000, 1, -144, 0, 59897
5915000, 1, -147, 0, 59756
5925000, 1, -150, 0, 59612
5935000, 1, -153, 1, 59465
5945000, 1, -156, 1, 59315
5955000, 1, -159, 1, 59163
5965000, 1, -162, 1, 59008
5975000, 1, -165, 1, 58850
5985000, 1, -168, 1, 58689
5995000, 1, -171, 1, 58525
6005000, 1, -174, 1, 58358
6015000, 1, -177, 1, 58188
6025000, 1, -180, 1, 58015
6035000, 1, -183, 1, 57839
6045000, -1, -186, 1, 57660
6055000, -1, -321, 1, 57842
6065000, -1, -67, 0, 58027
6075000, -1, 187, 0, 58347
6085000, -1, 185, -1, 58414
6095000, -1, 183, -1, 58227
6105000, -1, 181, -1, 58043
6115000, -1, 179, -1, 57861
6125000, -1, 177, -1, 57681
6135000, -1, 175, -1, 57503
6145000, -1, 173, -1, 57327
6155000, -1, 171, -1, 57153
6165000, -1, 169, -1, 56981
6175000, -1, 167, -1, 56811
6185000, -1, 165, -1, 56643
6195000, -1, 163, -1, 56477
6205000, 0, 161, -1, 56313
6215000, 0, 112, -1, 56313
6225000, 0, 112, -1, 56313
6235000, 0, 112, -1, 56313
6245000, 0, 112, -1, 56313
6255000, 0, 112, 0, 56313
6265000, 0, 112, 0, 56313
6275000, 0, 112, 0, 56313
6285000, 0, 112, 0, 56313
6295000, 0, 112, 0, 56313
6305000, 0, 112, 0, 56313
6315000, 0, 112, 0, 56313
6325000, 0, 112, 0, 56313
6335000, 0, 112, 0, 56313
6345000, 0, 112, 0, 56313
6355000, 0, 112, 0, 56313
6365000, 1, 112, 0, 56313
6375000, 1, 291, 0, 56425
6385000, 1, 288, 0, 56537
6395000, 1, 285, 0, 56828
6405000, 1, 282, 0, 57116
6415000, 1, 279, 1, 57401
6425000, 1, 276, 1, 57683
6435000, 1, 273, 1, 57963
6445000, 1, 270, 1, 58240
6455000, 1, 267, 1, 58514
6465000, 1, 264, 1, 58785
6475000, 1, 261, 1, 59053
6485000, 1, 258, 1, 59318
6495000, 1, 255, 1, 59580
6505000, 1, 252, 1, 59839
6515000, 1, 249, 1, 60095
6525000, -1, 246, 1, 60348
6535000, -1, 143, 1, 60098
6545000, -1, 141, 0, 59851
6555000, -1, 139, 0, 59707
6565000, -1, 137, -1, 59566
6575000, -1, 135, -1, 59427
6585000, -1, 133, -1, 59291
6595000, -1, 131, -1, 59157
6605000, -1, 129, -1, 59025
6615000, -1, 127, -1, 58895
6625000, -1, 125, -1, 58767
6635000, -1, 123, -1, 58641
6645000, -1, 121, -1, 58517
6655000, -1, 119, -1, 58395
6665000, -1, 117, -1, 58275
6675000, -1, 115, -1, 58157
6685000, 0, 113, -1, 58041
6695000, 0, 80, -1, 58041
6705000, 0, 80, -1, 58041
6715000, 0, 80, -1, 58041
6725000, 0, 80, -1, 58041
6735000, 0, 80, 0, 58041
6745000, 0, 80, 0, 58041
6755000, 0, 80, 0, 58041
6765000, 0, 80, 0, 58041
6775000, 0, 80, 0, 58041
6785000, 0, 80, 0, 58041
6795000, 0, 80, 0, 58041
6805000, 0, 80, 0, 58041
6815000, 0, 80, 0, 58041
6825000, 0, 80, 0, 58041
6835000, 0, 80, 0, 58041
6845000, 1, 80, 0, 58041
6855000, 1, 211, 0, 58121
6865000, 1, 208, 0, 58201
6875000, 1, 205, 0, 58412
6885000, 1, 202, 0, 58620
6895000, 1, 199, 1, 58825
6905000, 1, 196, 1, 59027
6915000, 1, 193, 1, 59227
6925000, 1, 190, 1, 59424
6935000, 1, 187, 1, 59618
6945000, 1, 184, 1, 59809
6955000, 1, 181, 1, 59997
6965000, 1, 178, 1, 60182
6975000, 1, 175, 1, 60364
6985000, 1, 172, 1, 60543
6995000, 1, 169, 1, 60719
7005000, -1, 166, 1, 60892
7015000, -1, 95, 1, 60722
7025000, -1, 93, 0, 60555
7035000, -1, 91, 0, 60459
7045000, -1, 89, -1, 60366
7055000, -1, 87, -1, 60275
7065000, -1, 85, -1, 60187
7075000, -1, 83, -1, 60101
7085000, -1, 81, -1, 60017
7095000, -1, 79, -1, 59935
7105000, -1, 77, -1, 59855
7115000, -1, 75, -1, 59777
7125000, -1, 73, -1, 59701
7135000, -1, 71, -1, 59627
7145000, -1, 69, -1, 59555
7155000, -1, 67, -1, 59485
7165000, 0, 65, -1, 59417
7175000, 0, 48, -1, 59417
7185000, 0, 48, -1, 59417
7195000, 0, 48, -1, 59417
7205000, 0, 48, -1, 59417
7215000, 0, 48, 0, 59417
7225000, 0, 48, 0, 59417
7235000, 0, 48, 0, 59417
7245000, 0, 48, 0, 59417
7255000, 0, 48, 0, 59417
7265000, 0, 48, 0, 59417
7275000, 0, 48, 0, 59417
7285000, 0, 48, 0, 59417
7295000, 0, 48, 0, 59417
7305000, 0, 48, 0, 59417
7315000, 0, 48, 0, 59417
7325000, 1, 48, 0, 59417
7335000, 1, 131, 0, 59465
7345000, 1, 128, 0, 59513
7355000, 1, 125, 0, 59644
7365000, 1, 122, 0, 59772
7375000, 1, 119, 1, 59897
7385000, 1, 116, 1, 60019
7395000, 1, 113, 1, 60139
7405000, 1, 110, 1, 60256
7415000, 1, 107, 1, 60370
7425000, 1, 104, 1, 60481
7435000, 1, 101, 1, 60589
7445000, 1, 98, 1, 60694
7455000, 1, 95, 1, 60796
7465000, 1, 92, 1, 60895
7475000, 1, 89, 1, 60991
7485000, -1, 86, 1, 61084
7495000, -1, 47, 1, 60994
7505000, -1, 45, 0, 60907
7515000, -1, 43, 0, 60859
7525000, -1, 41, -1, 60814
7535000, -1, 39, -1, 60771
7545000, -1, 37, -1, 60731
7555000, -1, 35, -1, 60693
7565000, -1, 33, -1, 60657
7575000, -1, 31, -1, 60623
7585000, -1, 29, -1, 60591
7595000, -1, 27, -1, 60561
7605000, -1, 25, -1, 60533
7615000, -1, 23, -1, 60507
7625000, -1, 21, -1, 60483
7635000, -1, 19, -1, 60461
7645000, 0, 17, -1, 60441
7655000, 0, 16, -1, 60441
7665000, 0, 16, -1, 60441
7675000, 0, 16, -1, 60441
7685000, 0, 16, -1, 60441
7695000, 0, 16, 0, 60441
7705000, 0, 16, 0, 60441
7715000, 0, 16, 0, 60441
7725000, 0, 16, 0, 60441
7735000, 0, 16, 0, 60441
7745000, 0, 16, 0, 60441
7755000, 0, 16, 0, 60441
7765000, 0, 16, 0, 60441
7775000, 0, 16, 0, 60441
7785000, 0, 16, 0, 60441
7795000, 0, 16, 0, 60441
7805000, 1, 16, 0, 60441
7815000, 1, 51, 0, 60457
7825000, 1, 48, 0, 60473
7835000, 1, 45, 0, 60524
7845000, 1, 42, 0, 60572
7855000, 1, 39, 1, 60617
7865000, 1, 36, 1, 60659
7875000, 1, 33, 1, 60699
7885000, 1, 30, 1, 60736
7895000, 1, 27, 1, 60770
7905000, 1, 24, 1, 60801
7915000, 1, 21, 1, 60829
7925000, 1, 18, 1, 60854
7935000, 1, 15, 1, 60876
7945000, 1, 12, 1, 60895
7955000, 1, 9, 1, 60911
7965000, -1, 6, 1, 60924
7975000, -1, -1, 1, 60914
7985000, -1, -3, 0, 60907
7995000, -1, -5, 0, 60907
8005000, -1, -7, -1, 60910
8015000, -1, -9, -1, 60915
8025000, -1, -11, -1, 60923
8035000, -1, -13, -1, 60933
8045000, -1, -15, -1, 60945
8055000, -1, -17, -1, 60959
8065000, -1, -19, -1, 60975
8075000, -1, -21, -1, 60993
8085000, -1, -23, -1, 61013
8095000, -1, -25, -1, 61035
8105000, -1, -27, -1, 61059
8115000, -1, -29, -1, 61085
8125000, 0, -31, -1, 61113
8135000, 0, -16, -1, 61113
8145000, 0, -16, -1, 61113
8155000, 0, -16, -1, 61113
8165000, 0, -16, -1, 61113
8175000, 0, -16, 0, 61113
8185000, 0, -16, 0, 61113
8195000, 0, -16, 0, 61113
8205000, 0, -16, 0, 61113
8215000, 0, -16, 0, 61113
8225000, 0, -16, 0, 61113
8235000, 0, -16, 0, 61113
8245000, 0, -16, 0, 61113
8255000, 0, -16, 0, 61113
8265000, 0, -16, 0, 61113
8275000, 0, -16, 0, 61113
8285000, 1, -16, 0, 61113
8295000, 1, -29, 0, 61097
8305000, 1, -32, 0, 61081
8315000, 1, -35, 0, 61052
